instance,alg,pop,selection,run,best,n_evals,time
2201,multi,10,uniform,0,-375.0,10000,16.822628021240234
2201,multi,10,uniform,1,,10000,9.56630539894104
2201,multi,10,uniform,2,71.10000000000001,10000,25.653379201889038
2201,multi,10,uniform,3,68.44000000000004,10000,25.174075841903687
2201,multi,10,uniform,4,80.62,10000,25.745985984802246
2201,multi,10,uniform,5,,10000,21.193005800247192
2201,multi,10,uniform,6,12.639999999999988,10000,24.91392946243286
2201,multi,10,uniform,7,15.529999999999998,10000,25.40588355064392
2201,multi,10,uniform,8,4.299999999999997,10000,25.221797227859497
2201,multi,10,uniform,9,,10000,7.8185484409332275
2201,multi,10,uniform,10,49.32999999999999,10000,25.507467031478882
2201,multi,10,uniform,11,8.639999999999992,10000,24.947967052459717
2201,multi,10,uniform,12,,10000,14.048296689987183
2201,multi,10,uniform,13,20.979999999999993,10000,25.288188934326172
2201,multi,10,uniform,14,,10000,14.903606653213501
2201,multi,10,uniform,15,-378.0,10000,9.473873138427734
2201,multi,10,uniform,16,,10000,13.69655728340149
2201,multi,10,uniform,17,0.0,10000,25.776100397109985
2201,multi,10,uniform,18,17.46999999999999,10000,25.57633924484253
2201,multi,10,uniform,19,4.179999999999997,10000,25.83580255508423
2201,multi,10,uniform,20,44.98999999999999,10000,25.283146619796753
2201,multi,10,uniform,21,70.25999999999999,10000,25.321106433868408
2201,multi,10,uniform,22,-366.0,10000,17.163546800613403
2201,multi,10,uniform,23,,10000,19.51030683517456
2201,multi,10,uniform,24,59.109999999999985,10000,24.923651933670044
2201,multi,10,uniform,25,43.09000000000001,10000,25.733364582061768
2201,multi,10,uniform,26,0.0,10000,25.64876699447632
2201,multi,10,uniform,27,20.150000000000002,10000,25.769164562225342
2201,multi,10,uniform,28,,10000,17.62562322616577
2201,multi,10,uniform,29,44.36000000000001,10000,24.762471437454224
2201,multi,10,uniform,0,-358.0,10000,18.720606088638306
2201,multi,10,uniform,1,28.870000000000005,10000,25.686174392700195
2201,multi,10,uniform,2,,10000,14.67234992980957
2201,multi,10,uniform,3,43.879999999999995,10000,25.13200879096985
2201,multi,10,uniform,4,18.509999999999998,10000,25.773415088653564
2201,multi,10,uniform,5,0.0,10000,25.3248233795166
2201,multi,10,uniform,6,109.14000000000001,10000,25.82749104499817
2201,multi,10,uniform,7,100.26999999999997,10000,26.10808753967285
2201,multi,10,uniform,8,,10000,17.970929384231567
2201,multi,10,uniform,9,-358.0,10000,4.507312536239624
2201,multi,10,uniform,10,38.18,10000,26.17437171936035
2201,multi,10,uniform,11,30.98,10000,25.279264211654663
2201,multi,10,uniform,12,15.939999999999998,10000,24.91652774810791
2201,multi,10,uniform,13,27.72000000000001,10000,25.189881801605225
2201,multi,10,uniform,14,112.74999999999999,10000,26.155588626861572
2201,multi,10,uniform,15,62.06000000000001,10000,25.885685443878174
2201,multi,10,uniform,16,77.77999999999999,10000,25.09882164001465
2201,multi,10,uniform,17,,10000,7.855101823806763
2201,multi,10,uniform,18,,10000,12.359682321548462
2201,multi,10,uniform,19,23.910000000000007,10000,25.97195553779602
2201,multi,10,uniform,20,,10000,7.062507390975952
2201,multi,10,uniform,21,61.44999999999998,10000,26.3808274269104
2201,multi,10,uniform,22,0.0,10000,24.32969355583191
2201,multi,10,uniform,23,30.22,10000,25.416236400604248
2201,multi,10,uniform,24,50.809999999999995,10000,25.01372504234314
2201,multi,10,uniform,25,-349.0,10000,20.197774410247803
2201,multi,10,uniform,26,10.159999999999995,10000,25.608548164367676
2201,multi,10,uniform,27,20.63999999999999,10000,25.365930557250977
2201,multi,10,uniform,28,23.90000000000002,10000,25.2843017578125
2201,multi,10,uniform,29,,10000,25.178796529769897
2201,multi,10,uniform,0,37.69,10000,26.06149435043335
2201,multi,10,uniform,1,63.819999999999965,10000,25.518197059631348
2201,multi,10,uniform,2,,10000,7.218534469604492
2201,multi,10,uniform,3,-368.0,10000,14.3203444480896
2201,multi,10,uniform,4,,10000,20.554842948913574
2201,multi,10,uniform,5,,10000,15.074464082717896
2201,multi,10,uniform,6,7.9699999999999935,10000,25.42326593399048
2201,multi,10,uniform,7,58.35000000000002,10000,25.08141326904297
2201,multi,10,uniform,8,65.58999999999999,10000,26.69626498222351
2201,multi,10,uniform,9,55.03999999999999,10000,25.302242279052734
2201,multi,10,uniform,10,18.539999999999996,10000,25.351231336593628
2201,multi,10,uniform,11,21.250000000000007,10000,24.81237244606018
2201,multi,10,uniform,12,26.51999999999999,10000,25.4917151927948
2201,multi,10,uniform,13,16.119999999999994,10000,25.774972915649414
2201,multi,10,uniform,14,56.12999999999999,10000,25.579207181930542
2201,multi,10,uniform,15,0.0,10000,25.20987892150879
2201,multi,10,uniform,16,,10000,10.41272234916687
2201,multi,10,uniform,17,21.20000000000001,10000,25.294653177261353
2201,multi,10,uniform,18,21.32999999999999,10000,25.742011070251465
2201,multi,10,uniform,19,10.529999999999994,10000,23.927502632141113
2201,multi,10,uniform,20,17.27999999999999,10000,25.612887382507324
2201,multi,10,uniform,21,37.49,10000,25.62786555290222
2201,multi,10,uniform,22,-381.0,10000,19.091376304626465
2201,multi,10,uniform,23,1.8500000000000003,10000,24.77648901939392
2201,multi,10,uniform,24,-381.0,10000,6.799638271331787
2201,multi,10,uniform,25,,10000,7.699798107147217
2201,multi,10,uniform,26,56.500000000000014,10000,25.104837656021118
2201,multi,10,uniform,27,38.67000000000001,10000,25.15484619140625
2201,multi,10,uniform,28,22.160000000000004,10000,25.277793884277344
2201,multi,10,uniform,29,,10000,7.90207052230835
2201,multi,20,uniform,0,49.10999999999999,10000,25.625555992126465
2201,multi,20,uniform,1,23.65,10000,25.51073122024536
2201,multi,20,uniform,2,41.13000000000001,10000,25.670572996139526
2201,multi,20,uniform,3,21.059999999999988,10000,24.95564866065979
2201,multi,20,uniform,4,59.160000000000004,10000,25.360514640808105
2201,multi,20,uniform,5,43.540000000000006,10000,25.64907145500183
2201,multi,20,uniform,6,23.589999999999993,10000,25.6207537651062
2201,multi,20,uniform,7,52.34999999999997,10000,25.062687635421753
2201,multi,20,uniform,8,,10000,10.261312246322632
2201,multi,20,uniform,9,17.02999999999999,10000,26.251938343048096
2201,multi,20,uniform,10,22.619999999999997,10000,25.43792200088501
2201,multi,20,uniform,11,37.41999999999999,10000,25.630623817443848
2201,multi,20,uniform,12,83.72999999999996,10000,25.512758493423462
2201,multi,20,uniform,13,28.7,10000,25.61308193206787
2201,multi,20,uniform,14,72.91999999999999,10000,25.333021640777588
2201,multi,20,uniform,15,37.27000000000001,10000,25.042834043502808
2201,multi,20,uniform,16,36.23000000000001,10000,24.97853374481201
2201,multi,20,uniform,17,-372.0,10000,13.512548685073853
2201,multi,20,uniform,18,16.799999999999994,10000,25.520862102508545
2201,multi,20,uniform,19,,10000,7.270145654678345
2201,multi,20,uniform,20,24.180000000000007,10000,25.85817265510559
2201,multi,20,uniform,21,0.0,10000,25.549476146697998
2201,multi,20,uniform,22,19.260000000000005,10000,25.159318208694458
2201,multi,20,uniform,23,51.04000000000003,10000,22.86965298652649
2201,multi,20,uniform,24,28.440000000000026,10000,25.092289924621582
2201,multi,20,uniform,25,43.580000000000005,10000,25.12027406692505
2201,multi,20,uniform,26,6.259999999999997,10000,25.250316619873047
2201,multi,20,uniform,27,-356.0,10000,18.60289216041565
2201,multi,20,uniform,28,30.92,10000,24.802156448364258
2201,multi,20,uniform,29,10.559999999999995,10000,25.505338191986084
2201,multi,20,uniform,0,,10000,20.855912923812866
2201,multi,20,uniform,1,75.97000000000001,10000,25.67396378517151
2201,multi,20,uniform,2,122.63999999999999,10000,25.648319482803345
2201,multi,20,uniform,3,,10000,15.981847286224365
2201,multi,20,uniform,4,47.27000000000003,10000,24.774184703826904
2201,multi,20,uniform,5,5.179999999999996,10000,25.208360195159912
2201,multi,20,uniform,6,50.76000000000001,10000,24.56048583984375
2201,multi,20,uniform,7,25.47,10000,25.36037039756775
2201,multi,20,uniform,8,20.63,10000,25.444430828094482
2201,multi,20,uniform,9,29.939999999999994,10000,25.53473448753357
2201,multi,20,uniform,10,62.31999999999997,10000,26.25254249572754
2201,multi,20,uniform,11,40.71999999999999,10000,25.50157880783081
2201,multi,20,uniform,12,37.52000000000002,10000,25.34007954597473
2201,multi,20,uniform,13,8.249999999999993,10000,25.354272842407227
2201,multi,20,uniform,14,22.14,10000,25.322423219680786
2201,multi,20,uniform,15,59.78,10000,25.063760995864868
2201,multi,20,uniform,16,-341.0,10000,6.939338684082031
2201,multi,20,uniform,17,27.58,10000,25.58706569671631
2201,multi,20,uniform,18,-382.0,10000,23.05469560623169
2201,multi,20,uniform,19,65.41999999999999,10000,22.801926612854004
2201,multi,20,uniform,20,20.740000000000006,10000,25.614479780197144
2201,multi,20,uniform,21,30.009999999999994,10000,25.084177017211914
2201,multi,20,uniform,22,0.0,10000,25.118271350860596
2201,multi,20,uniform,23,0.0,10000,25.964372158050537
2201,multi,20,uniform,24,89.47999999999993,10000,25.737210273742676
2201,multi,20,uniform,25,1.8700000000000006,10000,25.411880016326904
2201,multi,20,uniform,26,36.010000000000005,10000,25.634225130081177
2201,multi,20,uniform,27,,10000,12.42101240158081
2201,multi,20,uniform,28,79.93000000000005,10000,26.11925721168518
2201,multi,20,uniform,29,,10000,5.568588972091675
2201,multi,20,uniform,0,,10000,17.030090808868408
2201,multi,20,uniform,1,0.0,10000,25.686378002166748
2201,multi,20,uniform,2,24.78,10000,23.838363647460938
2201,multi,20,uniform,3,53.23999999999999,10000,25.146212816238403
2201,multi,20,uniform,4,,10000,5.770071744918823
2201,multi,20,uniform,5,10.349999999999985,10000,28.364149570465088
2201,multi,20,uniform,6,38.25999999999999,10000,26.18262267112732
2201,multi,20,uniform,7,74.79,10000,25.599892139434814
2201,multi,20,uniform,8,-369.0,10000,18.414188861846924
2201,multi,20,uniform,9,25.040000000000006,10000,24.483051300048828
2201,multi,20,uniform,10,20.06999999999999,10000,25.85052466392517
2201,multi,20,uniform,11,57.50999999999998,10000,25.504958391189575
2201,multi,20,uniform,12,,10000,25.269171237945557
2201,multi,20,uniform,13,13.399999999999991,10000,25.26396608352661
2201,multi,20,uniform,14,27.61,10000,25.76860022544861
2201,multi,20,uniform,15,67.44999999999997,10000,25.098680019378662
2201,multi,20,uniform,16,0.0,10000,26.85007357597351
2201,multi,20,uniform,17,,10000,21.78699803352356
2201,multi,20,uniform,18,23.84,10000,25.997581720352173
2201,multi,20,uniform,19,23.329999999999995,10000,25.358582496643066
2201,multi,20,uniform,20,0.0,10000,26.160290956497192
2201,multi,20,uniform,21,,10000,23.91802978515625
2201,multi,20,uniform,22,0.0,10000,24.85182499885559
2201,multi,20,uniform,23,0.0,10000,25.161420345306396
2201,multi,20,uniform,24,50.339999999999975,10000,26.364768266677856
2201,multi,20,uniform,25,20.570000000000007,10000,25.2262601852417
2201,multi,20,uniform,26,,10000,8.47297739982605
2201,multi,20,uniform,27,59.279999999999994,10000,23.323593378067017
2201,multi,20,uniform,28,34.09,10000,23.725712776184082
2201,multi,20,uniform,29,104.55000000000003,10000,25.739303827285767
2201,multi,50,uniform,0,35.00999999999999,10000,26.23746657371521
2201,multi,50,uniform,1,28.42,10000,25.027546882629395
2201,multi,50,uniform,2,65.66999999999999,10000,25.89073395729065
2201,multi,50,uniform,3,,10000,7.862693548202515
2201,multi,50,uniform,4,21.88000000000001,10000,25.51267170906067
2201,multi,50,uniform,5,,10000,12.255016803741455
2201,multi,50,uniform,6,30.41,10000,25.199902296066284
2201,multi,50,uniform,7,0.0,10000,25.530377626419067
2201,multi,50,uniform,8,30.869999999999994,10000,25.410892248153687
2201,multi,50,uniform,9,27.66,10000,25.413286209106445
2201,multi,50,uniform,10,33.47999999999999,10000,25.722883224487305
2201,multi,50,uniform,11,15.789999999999988,10000,24.581060647964478
2201,multi,50,uniform,12,27.23,10000,26.140307426452637
2201,multi,50,uniform,13,54.36000000000001,10000,23.338808059692383
2201,multi,50,uniform,14,,10000,7.442789793014526
2201,multi,50,uniform,15,253.54999999999998,10000,25.503207206726074
2201,multi,50,uniform,16,72.43000000000004,10000,25.486639499664307
2201,multi,50,uniform,17,,10000,16.653958320617676
2201,multi,50,uniform,18,33.44000000000001,10000,25.028386116027832
2201,multi,50,uniform,19,,10000,4.584107875823975
2201,multi,50,uniform,20,,10000,3.9330296516418457
2201,multi,50,uniform,21,16.519999999999992,10000,25.618224620819092
2201,multi,50,uniform,22,,10000,24.577336072921753
2201,multi,50,uniform,23,18.999999999999993,10000,26.07188653945923
2201,multi,50,uniform,24,19.539999999999992,10000,25.585363388061523
2201,multi,50,uniform,25,22.419999999999998,10000,25.188575267791748
2201,multi,50,uniform,26,9.11999999999999,10000,25.970489263534546
2201,multi,50,uniform,27,,10000,19.42071509361267
2201,multi,50,uniform,28,0.0,10000,25.89131450653076
2201,multi,50,uniform,29,48.76000000000002,10000,24.84064030647278
2201,multi,50,uniform,0,27.92000000000001,10000,25.043651342391968
2201,multi,50,uniform,1,13.199999999999989,10000,24.64207124710083
2201,multi,50,uniform,2,41.410000000000004,10000,25.26213240623474
2201,multi,50,uniform,3,18.080000000000005,10000,25.42013144493103
2201,multi,50,uniform,4,22.230000000000004,10000,24.814900875091553
2201,multi,50,uniform,5,,10000,8.763331174850464
2201,multi,50,uniform,6,-368.0,10000,19.56800413131714
2201,multi,50,uniform,7,-355.0,10000,24.005165100097656
2201,multi,50,uniform,8,39.760000000000005,10000,25.23611283302307
2201,multi,50,uniform,9,63.24999999999999,10000,24.752653121948242
2201,multi,50,uniform,10,0.0,10000,25.590963125228882
2201,multi,50,uniform,11,68.45000000000002,10000,26.379706144332886
2201,multi,50,uniform,12,,10000,23.21407413482666
2201,multi,50,uniform,13,-376.0,10000,7.110400199890137
2201,multi,50,uniform,14,0.0,10000,24.911008834838867
2201,multi,50,uniform,15,56.25000000000001,10000,25.961486101150513
2201,multi,50,uniform,16,35.43,10000,24.725672721862793
2201,multi,50,uniform,17,41.480000000000004,10000,25.30539631843567
2201,multi,50,uniform,18,25.960000000000008,10000,26.175384283065796
2201,multi,50,uniform,19,,10000,7.0702760219573975
2201,multi,50,uniform,20,,10000,16.74058485031128
2201,multi,50,uniform,21,,10000,11.628092527389526
2201,multi,50,uniform,22,46.00000000000001,10000,25.84888243675232
2201,multi,50,uniform,23,43.13999999999998,10000,25.551568031311035
2201,multi,50,uniform,24,24.599999999999987,10000,25.60191512107849
2201,multi,50,uniform,25,9.299999999999994,10000,25.530949115753174
2201,multi,50,uniform,26,,10000,20.16716194152832
2201,multi,50,uniform,27,,10000,21.705899715423584
2201,multi,50,uniform,28,10.33999999999999,10000,25.147196054458618
2201,multi,50,uniform,29,0.0,10000,24.896742582321167
2201,multi,50,uniform,0,0.0,10000,25.357203006744385
2201,multi,50,uniform,1,0.0,10000,25.47796392440796
2201,multi,50,uniform,2,27.93000000000001,10000,25.157946348190308
2201,multi,50,uniform,3,-379.0,10000,5.604136943817139
2201,multi,50,uniform,4,39.81000000000002,10000,25.054588317871094
2201,multi,50,uniform,5,93.52000000000001,10000,25.136475324630737
2201,multi,50,uniform,6,51.95999999999999,10000,25.52983522415161
2201,multi,50,uniform,7,,10000,25.22145175933838
2201,multi,50,uniform,8,-383.0,10000,15.102231502532959
2201,multi,50,uniform,9,,10000,11.6946439743042
2201,multi,50,uniform,10,-361.0,10000,16.02100396156311
2201,multi,50,uniform,11,33.019999999999996,10000,24.91425347328186
2201,multi,50,uniform,12,,10000,12.416250228881836
2201,multi,50,uniform,13,-373.0,10000,6.5266711711883545
2201,multi,50,uniform,14,-380.0,10000,18.42774748802185
2201,multi,50,uniform,15,0.0,10000,25.327311515808105
2201,multi,50,uniform,16,2.28,10000,25.908949613571167
2201,multi,50,uniform,17,99.57999999999994,10000,25.474204301834106
2201,multi,50,uniform,18,81.57000000000002,10000,25.391305208206177
2201,multi,50,uniform,19,20.939999999999998,10000,25.576677083969116
2201,multi,50,uniform,20,133.76999999999998,10000,25.022176265716553
2201,multi,50,uniform,21,12.969999999999988,10000,26.178568363189697
2201,multi,50,uniform,22,70.00999999999999,10000,25.75735330581665
2201,multi,50,uniform,23,38.069999999999986,10000,25.09803605079651
2201,multi,50,uniform,24,,10000,12.976751565933228
2201,multi,50,uniform,25,59.180000000000014,10000,25.596442222595215
2201,multi,50,uniform,26,4.579999999999997,10000,24.906193733215332
2201,multi,50,uniform,27,,10000,11.146929740905762
2201,multi,50,uniform,28,19.94999999999999,10000,25.42241621017456
2201,multi,50,uniform,29,65.40999999999997,10000,24.79983425140381
